bodyparts,Nose,Nose,Nose,EarR,EarR,EarR,EarL,EarL,EarL,Back1,Back1,Back1,Back6,Back6,Back6,Back12,Back12,Back12,Tail1,Tail1,Tail1,Tail6,Tail6,Tail6,Tail12,Tail12,Tail12,ForepawToeR,ForepawToeR,ForepawToeR,ForepawToeL,ForepawToeL,ForepawToeL,HindpawToeR,HindpawToeR,HindpawToeR,HindpawToeL,HindpawToeL,HindpawToeL
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
FrameIdx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150467,400.69696044921875,171.08831787109375,0.9999690055847168,324.2466125488281,108.60540771484375,0.998863697052002,342.3718566894531,100.93419647216797,0.9992910623550415,322.6719970703125,108.79856872558594,0.8471054434776306,234.2443389892578,88.42220306396484,0.9993067979812622,126.4231185913086,110.10816955566406,0.9998142123222351,118.69395446777344,118.2155532836914,0.9999747276306152,22.378890991210938,119.67251586914062,0.9990808963775635,401.44732666015625,175.21539306640625,0.004765046760439873,239.639404296875,188.3095703125,0.9991243481636047,370.99359130859375,182.05885314941406,0.9907676577568054,219.87254333496094,194.1470947265625,0.9999134540557861,138.42251586914062,191.38534545898438,0.9791024327278137
150468,408.9542236328125,171.87887573242188,0.9998775720596313,332.2342529296875,109.83521270751953,0.9989718198776245,350.3951721191406,102.71463012695312,0.9992817044258118,332.11077880859375,108.70708465576172,0.8398181200027466,243.83132934570312,90.17491149902344,0.9997439980506897,135.2512664794922,109.82210540771484,0.9996793270111084,128.44505310058594,119.23857879638672,0.9999423027038574,28.7200870513916,119.43096923828125,0.9983914494514465,1123.743408203125,48.070831298828125,0.0016689919866621494,252.9902801513672,186.54205322265625,0.9981269240379333,379.2697448730469,185.01266479492188,0.9931632280349731,220.6873321533203,193.80284118652344,0.9995280504226685,139.03733825683594,191.15306091308594,0.9810186624526978
150469,416.7595520019531,171.781982421875,0.9999704360961914,341.1006164550781,110.0191421508789,0.9990761280059814,358.45611572265625,103.06526184082031,0.9991170763969421,339.6844177246094,111.07963562011719,0.8604952692985535,253.5357208251953,92.6942138671875,0.9996877908706665,143.43077087402344,109.74834442138672,0.9997121691703796,136.8274383544922,118.89756774902344,0.9999375343322754,41.61591339111328,119.12799072265625,0.9992576241493225,1123.746337890625,48.14403533935547,0.0017469599843025208,264.07861328125,186.97438049316406,0.9962729215621948,389.6416931152344,190.05056762695312,0.9991856217384338,219.80853271484375,194.75885009765625,0.99908447265625,142.9286651611328,191.17930603027344,0.9190412759780884
150470,424.4125061035156,176.0727081298828,0.999974250793457,349.0472412109375,110.78912353515625,0.9990999698638916,366.2574768066406,104.94544982910156,0.999226450920105,348.82135009765625,111.3929672241211,0.8646183609962463,261.5224609375,94.72920989990234,0.9996351003646851,151.66099548339844,109.46611785888672,0.9993289709091187,144.05682373046875,118.58969116210938,0.9998799562454224,48.02420425415039,119.466796875,0.9996140599250793,74.21621704101562,187.475341796875,0.002133650006726384,288.24151611328125,188.62997436523438,0.9980406165122986,383.5664978027344,193.3441925048828,0.9968361854553223,220.63034057617188,195.2172393798828,0.9995924830436707,152.19698480468136,186.71359252929688,0.3354281783103943
150471,431.1851806640625,176.0577850341797,0.9999935626983643,358.09906005859375,112.25045776367188,0.9986903071403503,375.4193115234375,105.36621856689453,0.9986634254455566,356.8191833496094,112.89710235595703,0.9251061081886292,268.4388122558594,95.90811920166016,0.9997026324272156,158.50576782226562,111.28124237060547,0.9993672966957092,150.53143310546875,118.5522689819336,0.999920129776001,51.6340217590332,117.9750747680664,0.9995148181915283,3.4306516647338867,187.2442169189453,0.0017964072758331895,309.0032958984375,189.58139038085938,0.9996638298034668,382.4612121582031,195.1050262451172,0.9908795356750488,221.60960388183594,195.94064331054688,0.9995157718658447,166.05718727134632,187.02154541015625,0.8039160370826721
150472,440.75494384765625,177.4232940673828,0.9999853372573853,365.9493713378906,113.87922668457031,0.9992867112159729,381.1526184082031,105.03177642822266,0.9993284940719604,365.0348205566406,114.18423461914062,0.9615606665611267,276.940185546875,98.23162078857422,0.9998530149459839,165.96861267089844,108.4501953125,0.9997361302375793,157.9795379638672,118.22102355957031,0.9999129772186279,62.32420349121094,116.47100830078125,0.999810516834259,3.6779065132141113,187.13803100585938,0.003239656798541546,325.1243896484375,189.40655517578125,0.9995869994163513,380.0480651855469,194.7955780029297,0.9794484972953796,223.4473419189453,195.7274627685547,0.9995019435882568,183.00276311029617,199.0681610107422,0.10886623710393906
150473,450.05816650390625,177.74441528320312,0.9999974966049194,374.84625244140625,112.45964050292969,0.9993795156478882,391.25494384765625,106.64976501464844,0.9983280301094055,372.4161682128906,114.17084503173828,0.9757739901542664,284.1771545410156,99.81170654296875,0.9998276233673096,175.17819213867188,109.75293731689453,0.9996646642684937,165.7505340576172,118.04662322998047,0.9999839067459106,63.59647750854492,115.58753967285156,0.9998243451118469,447.9896240234375,185.98374938964844,0.004357116296887398,343.27606201171875,190.63209533691406,0.9998431205749512,377.5126953125,193.90016174316406,0.72000652551651,223.97215270996094,195.7502899169922,0.9998962879180908,201.52720287069928,188.207763671875,0.4151497185230255
150474,457.7053527832031,177.1099090576172,0.9999878406524658,382.6188049316406,114.82754516601562,0.9996069073677063,396.03521728515625,107.64735412597656,0.9984155893325806,380.92193603515625,115.13864135742188,0.9870172142982483,290.9960021972656,101.05870819091797,0.9998866319656372,182.24588012695312,108.37139129638672,0.9997240900993347,173.10902404785156,117.4454345703125,0.9998517036437988,71.21202850341797,115.22029876708984,0.9995051622390747,1.2159004211425781,114.14794158935547,0.007696222979575396,361.5577392578125,190.29168701171875,0.9998345375061035,438.3739318847656,188.10116577148438,0.6299877762794495,225.64512634277344,195.65516662597656,0.9996994733810425,220.12399710172414,189.80715942382812,0.7129480242729187
150475,465.8764953613281,176.87440490722656,0.9999972581863403,392.8431396484375,114.61332702636719,0.9990629553794861,405.6261901855469,106.60871887207031,0.9986500144004822,389.24444580078125,115.18626403808594,0.9957564473152161,298.590087890625,100.9136734008789,0.9998134970664978,190.5705108642578,109.72354888916016,0.9997028708457947,180.90814208984375,117.33087921142578,0.9999823570251465,75.99533081054688,113.44536590576172,0.9987429976463318,-0.32717370986938477,113.48536682128906,0.013589441776275635,381.29547119140625,191.79185485839844,0.9997803568840027,389.5713806152344,194.1536407470703,0.9633768796920776,225.81654357910156,195.69479370117188,0.9993506073951721,237.28663635253906,189.7041473388672,0.9355171322822571
150476,475.041748046875,174.48818969726562,0.999972939491272,399.5732421875,115.31852722167969,0.9993419051170349,412.3791809082031,105.08356475830078,0.9993292093276978,396.82427978515625,114.8839340209961,0.9957316517829895,307.60797119140625,101.98200988769531,0.9999030828475952,200.124755859375,109.55286407470703,0.9998413324356079,191.09429931640625,118.42391967773438,0.9999804496765137,83.83924102783203,112.85150146484375,0.9986574649810791,-1.7673559188842773,112.56428527832031,0.016698282212018967,398.98016357421875,192.14483642578125,0.9999555349349976,392.4523010253906,194.47618103027344,0.9932356476783752,229.2204132080078,196.58642578125,0.9996383190155029,253.1414031982422,187.41514587402344,0.9719441533088684
150477,483.6417236328125,174.16058349609375,0.9999898672103882,408.5768737792969,113.99081420898438,0.9991531372070312,420.73809814453125,103.74778747558594,0.99870765209198,403.4273986816406,113.78193664550781,0.9961863160133362,314.6563720703125,101.10566711425781,0.9998433589935303,209.12132263183594,111.38203430175781,0.9999127388000488,200.5258026123047,119.5312728881836,0.9999622106552124,90.50779724121094,111.70406341552734,0.9961166381835938,-0.14395856857299805,112.72248840332031,0.06307350844144821,408.63189697265625,189.99119567871094,0.9998146891593933,392.6302185058594,193.67640686035156,0.9940084218978882,228.4581756591797,196.79922485351562,0.9997629523277283,270.4944152832031,187.85511779785156,0.9377422332763672
150478,491.0148620605469,174.28280639648438,0.9999412298202515,415.79119873046875,114.1954116821289,0.998971700668335,428.4795227050781,104.13138580322266,0.9993332028388977,411.6923828125,113.65345001220703,0.9958933591842651,321.33319091796875,101.15782928466797,0.9998559951782227,216.26783752441406,112.18550872802734,0.9998860359191895,206.12460327148438,119.99649047851562,0.999921441078186,104.87552642822266,111.81352996826172,0.9979434609413147,2.59523868560791,113.98793029785156,0.13243085145950317,421.28192138671875,187.47511291503906,0.9997979998588562,395.5072326660156,194.208984375,0.9961599111557007,230.05751037597656,196.9947509765625,0.9999622106552124,282.7574462890625,185.56993103027344,0.9842519164085388
